task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,convergence_rate,divergence_rate,instability_rate,seed_cv_test_rel_l2,median_test_rel_l2,s_n,s_r,s_c,is_r48,regime
burgers_operator,mlp_controlled,med-large,2000,64,61888,9,9,1.0,0.0,0.0,0.0115406613892134,0.3558718562126159,-0.05153720467220301,-0.2077161478011689,-0.012254635836069491,False,mixed
burgers_operator,mlp_controlled,med-large,2000,128,61887,9,9,1.0,0.0,0.0,0.0190336323301796,0.2627268433570862,-0.06721086297263154,-0.26829490290019314,-0.043304817776982196,False,resolution_sensitive
burgers_operator,mlp_controlled,med-large,2000,256,61656,9,9,1.0,0.0,0.0,0.0266543865053574,0.2453375458717346,-0.06013700479620343,-0.0987955738120169,-0.10706879529023994,False,mixed
burgers_operator,mlp_controlled,med-large,5000,32,61944,9,9,1.0,0.0,0.0,0.0586001282445727,0.3378878831863403,-0.03967786998651094,0.025148142843568,-0.044334022319519856,False,mixed
burgers_operator,mlp_controlled,med-large,5000,64,61888,9,9,1.0,0.0,0.0,0.0168769277717119,0.3438293635845184,-0.037570186165952084,-0.2266047967581658,-0.015141718541573587,False,mixed
burgers_operator,mlp_controlled,med-large,5000,128,61887,9,9,1.0,0.0,0.0,0.01806689277068,0.2467987388372421,-0.06825529266184394,-0.24959665740963305,-0.05454071279519089,False,resolution_sensitive
burgers_operator,mlp_controlled,med-large,5000,256,61656,9,9,1.0,0.0,0.0,0.0291334573050284,0.2432600557804107,-0.009280832814772556,-0.02083557845936667,-0.10948151512680078,False,mixed
burgers_operator,mlp_controlled,medium,500,32,33168,9,9,1.0,0.0,0.0,0.0258325100136222,0.4282759428024292,-0.16276407890194866,-0.10636237923233528,-0.0028644048235229517,False,mixed
burgers_operator,mlp_controlled,medium,500,64,33088,9,9,1.0,0.0,0.0,0.0111134782057045,0.397837221622467,-0.07744049516442728,-0.24176924863724156,-0.0015928056409756754,False,resolution_sensitive
burgers_operator,mlp_controlled,medium,500,128,33216,9,9,1.0,0.0,0.0,0.020691959249157,0.3063120543956756,-0.11513098883180607,-0.1969431637658453,-0.024096928322989448,False,mixed
burgers_operator,mlp_controlled,medium,500,256,32803,9,9,1.0,0.0,0.0,0.0188478233255346,0.3027846217155456,-0.12970132322980268,-0.01671020948954288,-0.08179302906873037,False,mixed
burgers_operator,mlp_controlled,medium,1000,32,33168,9,9,1.0,0.0,0.0,0.0202761283531848,0.3825840055942535,-0.12382988015373758,-0.021038795494813838,-0.026313286269471048,False,mixed
burgers_operator,mlp_controlled,medium,1000,64,33088,9,9,1.0,0.0,0.0,0.0180450141527355,0.3770452737808227,-0.07302234488383624,-0.21795270360217026,-0.017424332238090246,False,mixed
burgers_operator,mlp_controlled,medium,1000,128,33216,9,9,1.0,0.0,0.0,0.0185538409116005,0.2828174531459808,-0.09927272118570096,-0.223073577798533,-0.03344589270900554,False,mixed
burgers_operator,mlp_controlled,medium,1000,256,32803,9,9,1.0,0.0,0.0,0.0271142641851617,0.2767513990402221,-0.0860261161946467,-0.031280543887539494,-0.09356075996501442,False,mixed
burgers_operator,mlp_controlled,medium,2000,32,33168,9,9,1.0,0.0,0.0,0.0204971760483109,0.3607203662395477,-0.06435190732609909,-0.004747308692532512,-0.046781219359040505,False,mixed
burgers_operator,mlp_controlled,medium,2000,64,33088,9,9,1.0,0.0,0.0,0.0170628049887341,0.3595353364944458,-0.057519513640628656,-0.2172120896692049,-0.002245899298241584,False,mixed
burgers_operator,mlp_controlled,medium,2000,128,33216,9,9,1.0,0.0,0.0,0.0192537492999552,0.2669291198253631,-0.05826180719661167,-0.20994693507665577,-0.05778116799947276,False,mixed
burgers_operator,mlp_controlled,medium,2000,256,32803,9,9,1.0,0.0,0.0,0.0222389101758545,0.2687453329563141,-0.037645789603376625,0.009783000492565632,-0.1282866046092677,False,mixed
burgers_operator,mlp_controlled,medium,5000,32,33168,9,9,1.0,0.0,0.0,0.0258068887541932,0.3449425399303436,-0.04881114216732703,-0.005174468641189031,-0.03265956031165361,False,mixed
burgers_operator,mlp_controlled,medium,5000,64,33088,9,9,1.0,0.0,0.0,0.0173990331246976,0.3437075614929199,-0.04913427619429006,-0.21088231630650325,-0.011589363327848401,False,mixed
burgers_operator,mlp_controlled,medium,5000,128,33216,9,9,1.0,0.0,0.0,0.0298593093326466,0.2575033903121948,-0.03923456476166865,-0.20000089870246612,-0.07006894337209957,False,mixed
burgers_operator,mlp_controlled,medium,5000,256,32803,9,9,1.0,0.0,0.0,0.0277314270595019,0.2604812979698181,-0.0340865040610605,0.01658836656688506,-0.11688550288548977,False,mixed
burgers_operator,mlp_controlled,small,500,32,12399,9,9,1.0,0.0,0.0,0.0241715162992149,0.4347971081733703,-0.15424461823453142,-0.11144531162126708,-0.03556844810581619,False,mixed
burgers_operator,mlp_controlled,small,500,64,12480,9,9,1.0,0.0,0.0,0.0083825894224039,0.4024744033813476,-0.07527476238076125,-0.2287783606984572,-0.024255575934647822,False,resolution_sensitive
burgers_operator,mlp_controlled,small,500,128,12387,9,9,1.0,0.0,0.0,0.0256103659101364,0.3166272938251495,-0.044238696056338046,-0.12428314059125027,-0.0970525350595489,False,mixed
burgers_operator,mlp_controlled,small,500,256,12607,9,9,1.0,0.0,0.0,0.0436296007747598,0.3387757837772369,-0.06863613272177123,0.09754512859314671,-0.14488526268691254,False,mixed
burgers_operator,mlp_controlled,small,1000,32,12399,9,9,1.0,0.0,0.0,0.0221126256132035,0.3907098770141601,-0.11827334563735796,-0.03247545576749687,-0.028435683819027783,False,mixed
burgers_operator,mlp_controlled,small,1000,64,12480,9,9,1.0,0.0,0.0,0.0130732964962001,0.3820131421089172,-0.0586278658218373,-0.1737753996093605,-0.034198410659209776,False,mixed
burgers_operator,mlp_controlled,small,1000,128,12387,9,9,1.0,0.0,0.0,0.023980662890976,0.3070656061172485,-0.0546242883656135,-0.12096382576175525,-0.12612827860902756,False,mixed
burgers_operator,mlp_controlled,small,1000,256,12607,9,9,1.0,0.0,0.0,0.0255978879359849,0.3230359256267547,-0.060440713990616714,0.07314769192771353,-0.19087150998504449,False,mixed
burgers_operator,mlp_controlled,small,2000,32,12399,9,9,1.0,0.0,0.0,0.025069177933974,0.3690447211265564,-0.044809854401177296,0.007845648009774296,-0.03604446046036626,False,mixed
burgers_operator,mlp_controlled,small,2000,64,12480,9,9,1.0,0.0,0.0,0.0153059631113756,0.3710571229457855,-0.04795791361367078,-0.16512930342671273,-0.05187442004915495,False,mixed
burgers_operator,mlp_controlled,small,2000,128,12387,9,9,1.0,0.0,0.0,0.0257679490379719,0.2935359179973602,-0.04488824598425789,-0.12609598876002967,-0.12989694123699885,False,mixed
burgers_operator,mlp_controlled,small,2000,256,12607,9,9,1.0,0.0,0.0,0.0086854454130539,0.3115468919277191,-0.02575156819436992,0.08591227734314029,-0.21426262795098855,False,mixed
burgers_operator,mlp_controlled,small,5000,32,12399,9,9,1.0,0.0,0.0,0.0148493073349081,0.363524466753006,-0.01644808587230596,-0.03978502289735447,-0.06383721508405236,False,mixed
burgers_operator,mlp_controlled,small,5000,64,12480,9,9,1.0,0.0,0.0,0.0211319681696401,0.3536365628242492,-0.052479297472500644,-0.17386640941893927,-0.05112536113895252,False,mixed
burgers_operator,mlp_controlled,small,5000,128,12387,9,9,1.0,0.0,0.0,0.022910713096588,0.2856640815734863,-0.02966681694552823,-0.0951830571048313,-0.1513986528788129,False,mixed
burgers_operator,mlp_controlled,small,5000,256,12607,9,9,1.0,0.0,0.0,0.0232260815995036,0.3099211752414703,-0.005709837356241573,0.11758168173086139,-0.221508831753126,False,mixed
burgers_operator,mlp_controlled,small-med,500,32,21744,9,9,1.0,0.0,0.0,0.039201523326717,0.4312440156936645,-0.16201244671472484,-0.12175409878129073,-0.015357982869746637,False,mixed
burgers_operator,mlp_controlled,small-med,500,64,21760,9,9,1.0,0.0,0.0,0.0116661478870706,0.3963432312011719,-0.059116331599280904,-0.23952210004369878,-0.011885184829012267,False,resolution_sensitive
burgers_operator,mlp_controlled,small-med,500,128,21903,9,9,1.0,0.0,0.0,0.01487588271233,0.3093972206115722,-0.11994748901186228,-0.16640186475326751,-0.0335781803772322,False,mixed
burgers_operator,mlp_controlled,small-med,500,256,21823,9,9,1.0,0.0,0.0,0.0254362081995511,0.3146933317184448,-0.09162268325772924,0.02448637179957173,-0.11745324395931887,False,mixed
burgers_operator,mlp_controlled,small-med,1000,32,21744,9,9,1.0,0.0,0.0,0.0268703122823789,0.3854361772537231,-0.11442632351776941,-0.018857983665846737,-0.02135942778465793,False,mixed
burgers_operator,mlp_controlled,small-med,1000,64,21760,9,9,1.0,0.0,0.0,0.0134653256209377,0.3804307878017425,-0.07600286054771908,-0.2184896211922675,-0.013424779581671972,False,mixed
burgers_operator,mlp_controlled,small-med,1000,128,21903,9,9,1.0,0.0,0.0,0.0200211672047487,0.284713864326477,-0.0746555443501874,-0.18265504058249168,-0.08339527523073159,False,mixed
burgers_operator,mlp_controlled,small-med,1000,256,21823,9,9,1.0,0.0,0.0,0.0211902803652571,0.2953291833400726,-0.08347748392807675,0.05281117755370478,-0.16171612348873787,False,mixed
burgers_operator,mlp_controlled,small-med,2000,32,21744,9,9,1.0,0.0,0.0,0.023950918861409,0.3679862320423126,-0.06056178040803574,-0.04490717284119004,-0.02318646805670041,False,mixed
burgers_operator,mlp_controlled,small-med,2000,64,21760,9,9,1.0,0.0,0.0,0.0154111776994908,0.3567082583904266,-0.055326737650415965,-0.19975132087611677,-0.032350927046396576,False,mixed
burgers_operator,mlp_controlled,small-med,2000,128,21903,9,9,1.0,0.0,0.0,0.0222779472938593,0.2789775729179382,-0.04357536325282478,-0.17387648813362516,-0.09632844915195256,False,mixed
burgers_operator,mlp_controlled,small-med,2000,256,21823,9,9,1.0,0.0,0.0,0.0126776826530117,0.2803038656711578,-0.04508502929971875,0.006842492643793052,-0.1545442139881363,False,mixed
burgers_operator,mlp_controlled,small-med,5000,32,21744,9,9,1.0,0.0,0.0,0.0206118351149954,0.3496403992176056,-0.055812339090417606,-0.0067025908089927795,-0.053323541981904095,False,mixed
burgers_operator,mlp_controlled,small-med,5000,64,21760,9,9,1.0,0.0,0.0,0.0170002698444123,0.3480197787284851,-0.026911688457485428,-0.198769001580187,-0.02920746465347035,False,mixed
burgers_operator,mlp_controlled,small-med,5000,128,21903,9,9,1.0,0.0,0.0,0.0196830607900883,0.2654304504394531,-0.05432614736829758,-0.1707647854029285,-0.10521630347454836,False,mixed
burgers_operator,mlp_controlled,small-med,5000,256,21823,9,9,1.0,0.0,0.0,0.0179738248973214,0.2746586501598358,-0.022203863965773098,0.049305841545524136,-0.181734586609455,False,mixed
burgers_operator,mlp_controlled,tiny,500,32,5184,9,9,1.0,0.0,0.0,0.0774966314866253,0.4538064301013946,-0.17676642511704047,-0.14555817798696546,-0.04907033290238103,False,mixed
burgers_operator,mlp_controlled,tiny,500,64,5248,9,9,1.0,0.0,0.0,0.0128989673858061,0.410254418849945,-0.03871523622175957,-0.1781638529289376,-0.022101391460335833,False,mixed
burgers_operator,mlp_controlled,tiny,500,128,5391,9,9,1.0,0.0,0.0,0.0187587460581904,0.3544910848140716,-0.061141690944026675,-0.04716908507910355,-0.13578024385978896,False,mixed
burgers_operator,mlp_controlled,tiny,500,256,5496,9,9,1.0,0.0,0.0,0.018260148053151,0.3842860758304596,-0.0001378483127258538,0.1164313577127026,-0.15182362540116098,False,mixed
burgers_operator,mlp_controlled,tiny,1000,32,5184,9,9,1.0,0.0,0.0,0.0222115698173909,0.4014751315116882,-0.11393401256258506,-0.0075069890916844885,-0.031168691627387984,False,mixed
burgers_operator,mlp_controlled,tiny,1000,64,5248,9,9,1.0,0.0,0.0,0.0181097491516991,0.3993915021419525,-0.047668150748860515,-0.12035148584243069,-0.05135420045204168,False,mixed
burgers_operator,mlp_controlled,tiny,1000,128,5391,9,9,1.0,0.0,0.0,0.0210024035701929,0.3397815823554992,-0.041441578316226295,-0.02788039112458669,-0.1216967856156312,False,mixed
burgers_operator,mlp_controlled,tiny,1000,256,5496,9,9,1.0,0.0,0.0,0.0147659376872284,0.3842493593692779,-0.014467973661286266,0.17743520034400342,-0.209011751294244,False,mixed
burgers_operator,mlp_controlled,tiny,2000,32,5184,9,9,1.0,0.0,0.0,0.0324073229575825,0.3875034153461456,-0.02902447730508201,-0.013026454359516285,-0.05596864123816788,False,mixed
burgers_operator,mlp_controlled,tiny,2000,64,5248,9,9,1.0,0.0,0.0,0.0150319179247701,0.3840202987194061,-0.04036874818350887,-0.10567141868257882,-0.03964004610476267,False,mixed
burgers_operator,mlp_controlled,tiny,2000,128,5391,9,9,1.0,0.0,0.0,0.0234520553378808,0.3346994519233703,-0.021563732125045146,-0.0139689079915293,-0.15774772923844316,False,mixed
burgers_operator,mlp_controlled,tiny,2000,256,5496,9,9,1.0,0.0,0.0,0.0146961235864258,0.3766552805900574,-0.018835400296782955,0.17037856702258267,-0.2285874417298685,False,capacity_limited
burgers_operator,mlp_controlled,tiny,5000,32,5184,9,9,1.0,0.0,0.0,0.0245011160719209,0.3831522762775421,-0.012323778690359857,-0.03384757036031634,-0.060302237591787995,False,mixed
burgers_operator,mlp_controlled,tiny,5000,64,5248,9,9,1.0,0.0,0.0,0.0134314929643634,0.3742676377296448,-0.02807434491353569,-0.11168982892126915,-0.06545389821466813,False,mixed
burgers_operator,mlp_controlled,tiny,5000,128,5391,9,9,1.0,0.0,0.0,0.0131985896278203,0.3281915783882141,-0.021429281874635785,-0.0028809484070005495,-0.1668207260799173,False,mixed
burgers_operator,mlp_controlled,tiny,5000,256,5496,9,9,1.0,0.0,0.0,0.0258746961967337,0.3727758526802063,-0.011298909657394112,0.1837701906682208,-0.22241902465542124,False,mixed
burgers_operator,mlp_controlled,xlarge,500,32,165071,9,9,1.0,0.0,0.0,0.0260392271244706,0.3786127865314483,-0.2733351704678292,0.039033641232736185,-0.2882521693384323,False,mixed
burgers_operator,mlp_controlled,xlarge,500,64,164672,9,9,1.0,0.0,0.0,0.0095881021858214,0.3889963924884796,-0.10598857381652133,-0.21129085350950183,-0.04989974445847409,False,mixed
burgers_operator,mlp_controlled,xlarge,500,128,164321,9,9,1.0,0.0,0.0,0.0117613041569133,0.2824785709381103,-0.1792774455648328,-0.2837936656394384,-0.11546262021060484,False,resolution_sensitive
burgers_operator,mlp_controlled,xlarge,500,256,165238,9,9,1.0,0.0,0.0,0.019707521197468,0.2624730765819549,-0.22129726350498788,-0.10597198302713712,-0.14974860664169554,False,mixed
burgers_operator,mlp_controlled,xlarge,1000,32,165071,9,9,1.0,0.0,0.0,0.0331982141420532,0.3132659494876861,-0.28802973707365787,0.20638023788404414,-0.32206746279637705,False,mixed
burgers_operator,mlp_controlled,xlarge,1000,64,164672,9,9,1.0,0.0,0.0,0.0190958976155185,0.3614430129528045,-0.10543014844720401,-0.16426199105800363,-0.06430216425648139,False,mixed
burgers_operator,mlp_controlled,xlarge,1000,128,164321,9,9,1.0,0.0,0.0,0.0183052310181243,0.249469593167305,-0.14783589858891252,-0.3414480104836717,-0.19140325450768567,False,resolution_sensitive
burgers_operator,mlp_controlled,xlarge,1000,256,165238,9,9,1.0,0.0,0.0,0.021400332052792,0.2251477688550949,-0.17196278706519771,-0.1479918009672922,-0.2584509440322373,False,capacity_limited
burgers_operator,mlp_controlled,xlarge,2000,32,165071,9,9,1.0,0.0,0.0,0.0511851973115505,0.2539709806442261,-0.19567658891623183,0.4042328184856442,-0.596292965145424,False,mixed
burgers_operator,mlp_controlled,xlarge,2000,64,164672,9,9,1.0,0.0,0.0,0.0323365065678795,0.3361013829708099,-0.10326919584008472,-0.0710970150247564,-0.10584093161332774,False,mixed
burgers_operator,mlp_controlled,xlarge,2000,128,164321,9,9,1.0,0.0,0.0,0.0329766839735507,0.2301332801580429,-0.09633739433854173,-0.3503263042574321,-0.1996621360294123,False,resolution_sensitive
burgers_operator,mlp_controlled,xlarge,2000,256,165238,9,9,1.0,0.0,0.0,0.0312052135282947,0.206801101565361,-0.041084412394759844,-0.1542257599797075,-0.2807402790048557,False,capacity_limited
burgers_operator,mlp_controlled,xlarge,5000,32,165071,9,9,1.0,0.0,0.0,0.0775590125912804,0.228634163737297,-0.11469811877306106,0.42094356004285005,-0.7069400635964838,False,mixed
burgers_operator,mlp_controlled,xlarge,5000,64,164672,9,9,1.0,0.0,0.0,0.0563814609230929,0.306096076965332,-0.10205693078270386,-0.04893275765129316,-0.1947186220612434,False,mixed
burgers_operator,mlp_controlled,xlarge,5000,128,164321,9,9,1.0,0.0,0.0,0.0414210421609707,0.2136390656232834,-0.08116489187640173,-0.2692537126055785,-0.25134006008969806,False,mixed
burgers_operator,mlp_controlled,xlarge,5000,256,165238,9,9,1.0,0.0,0.0,0.0589316765183409,0.2107418924570083,0.02060116532011268,-0.019698349865720992,-0.17762858604140197,False,mixed
darcy,deeponet,large,50,32,272129,5,5,1.0,0.0,0.0,0.3945265663279189,2.48796820640564,-0.3787540053810562,-0.41128604202972463,-0.3367461194573125,False,mixed
darcy,deeponet,large,50,64,280321,5,5,1.0,0.0,0.0,0.2989233314529829,1.8708345890045168,0.37830276117184186,-0.18389422321190857,-0.5975385341801633,False,mixed
darcy,deeponet,large,50,128,296705,5,5,1.0,0.0,0.0,0.4418149884030411,1.928099632263184,0.11877256976721637,-0.09551868004475636,-0.37610706342875255,False,capacity_limited
darcy,deeponet,large,50,256,329473,5,5,1.0,0.0,0.0,0.4699250909345349,1.6388055086135864,0.04700270990504292,-0.23453495569542007,-0.16213538672292513,False,resolution_sensitive
darcy,deeponet,large,100,32,272129,5,5,1.0,0.0,0.0,0.6031431018313195,1.913500189781189,-0.6843347950682741,0.3457707245231735,-0.36834080440107386,False,unstable
darcy,deeponet,large,100,64,280321,5,5,1.0,0.0,0.0,0.3527861158410788,2.4317328929901123,-0.2500425778621425,0.06486906436222765,-0.2208279475952548,False,data_limited
darcy,deeponet,large,100,128,296705,5,5,1.0,0.0,0.0,0.4038623392321049,2.0935511589050293,-0.2247496852714895,-0.26116870567815575,-0.3665581521059203,False,mixed
darcy,deeponet,large,100,256,329473,5,5,1.0,0.0,0.0,0.3916199870737632,1.693076729774475,-0.32206721808123123,-0.3063048155575935,-0.5896852423779683,False,mixed
darcy,deeponet,large,150,32,272129,3,3,1.0,0.0,0.0,0.1084156484840259,1.1730976104736328,-0.7683114467551132,0.27705083659704155,-0.09930025205970625,False,mixed
darcy,deeponet,large,150,64,280321,3,3,1.0,0.0,0.0,0.0942968609010939,1.4214603900909424,-1.2065258580738003,0.1803183592469509,-0.19889566329832764,False,data_limited
darcy,deeponet,large,150,128,296705,3,3,1.0,0.0,0.0,0.1394904525680229,1.5062484741210938,-0.908670624872907,-0.1525968569823506,-0.34639960806116976,False,mixed
darcy,deeponet,large,150,256,329473,3,3,1.0,0.0,0.0,0.1831158942807291,1.1504355669021606,-0.5048646709630054,-0.38877959586156147,-0.4527661866057524,False,mixed
darcy,deeponet,large,200,32,272129,3,3,1.0,0.0,0.0,0.1216608978754331,1.123424053192139,-0.2705379238327731,-0.09244368679551383,-0.23394942486570217,False,mixed
darcy,deeponet,large,200,64,280321,3,3,1.0,0.0,0.0,0.0847395959277418,1.0536961555480957,-0.3594141017818748,-0.005310524696669222,-0.3086989121743171,False,mixed
darcy,deeponet,large,200,128,296705,3,3,1.0,0.0,0.0,0.1374013073351655,1.1151838302612305,-0.5050623846005565,0.08966188787724175,-0.3285011290040151,False,mixed
darcy,deeponet,large,200,256,329473,3,3,1.0,0.0,0.0,0.1885298076733846,1.1931560039520264,-0.11929504670125661,0.09750113835230816,-0.48388063328566266,False,capacity_limited
darcy,deeponet,large,300,32,272129,3,3,1.0,0.0,0.0,0.1054461983587928,0.9725100994110109,-0.19749222661156998,0.18817465864793984,-0.21678710827011752,False,mixed
darcy,deeponet,large,300,64,280321,3,3,1.0,0.0,0.0,0.4123363097626551,1.108001470565796,-0.06788334708635499,0.06305612886305914,-0.18897328039413386,False,mixed
darcy,deeponet,large,300,128,296705,3,3,1.0,0.0,0.0,0.1280483199754603,1.061347723007202,-0.001185582195479041,-0.032537329442041525,-0.31880412790637097,False,capacity_limited
darcy,deeponet,large,300,256,329473,3,3,1.0,0.0,0.0,0.1493718606499157,1.059134006500244,-0.19256017126660668,-0.0030122579622615733,-0.13086257017008393,False,mixed
darcy,deeponet,large,500,32,272129,5,5,1.0,0.0,0.0,0.5600802763282764,0.9374619722366332,-0.08689953078476025,0.07888993239573934,-0.2541246506027844,False,unstable
darcy,deeponet,large,500,64,280321,5,5,1.0,0.0,0.0,0.1291738363747075,0.9901520609855652,0.0035001449285004546,0.12444110953667777,-0.0871756692893854,False,mixed
darcy,deeponet,large,500,128,296705,5,5,1.0,0.0,0.0,0.0953541305590672,1.1139730215072632,-0.09406542342558584,0.0072549895446383725,-0.3534881159006147,False,capacity_limited
darcy,deeponet,large,500,256,329473,5,5,1.0,0.0,0.0,0.3452186343021243,1.000160813331604,-0.18476215296541773,-0.15548230758833942,-0.2088135841127954,False,mixed
darcy,deeponet,large,750,32,272129,3,3,1.0,0.0,0.0,0.044261773920129,0.8980764746665955,-0.05605577910805724,0.307676529742006,-0.10016100583395643,False,resolution_sensitive
darcy,deeponet,large,750,64,280321,3,3,1.0,0.0,0.0,0.1007242447431872,1.1115607023239136,-0.0623111843436603,0.05831973145963215,-0.316964462422003,False,capacity_limited
darcy,deeponet,large,750,128,296705,3,3,1.0,0.0,0.0,0.0715444783855433,0.9737002849578856,-0.396858461180893,-0.15697193983905366,-0.20243011289100094,False,data_limited
darcy,deeponet,large,750,256,329473,3,3,1.0,0.0,0.0,0.0930727558256258,0.8941835165023804,-0.18035374750868868,-0.12290681285536588,-0.15175181601866358,False,mixed
darcy,deeponet,large,1000,32,272129,5,5,1.0,0.0,0.0,0.0495992809748086,0.901735544204712,-0.08069470428660444,0.07263452716013628,-0.11205603239924776,False,mixed
darcy,deeponet,large,1000,64,280321,5,5,1.0,0.0,0.0,0.090038531914188,0.9482969641685486,-0.1830165863250505,-0.04596023149974017,-0.22714801694148298,False,capacity_limited
darcy,deeponet,large,1000,128,296705,5,5,1.0,0.0,0.0,0.1422600718757528,0.8460740447044373,-0.16627543494248367,-0.05176629203787582,-0.17256713096809762,False,mixed
darcy,deeponet,large,1000,256,329473,5,5,1.0,0.0,0.0,0.2607819872346097,0.8826285004615784,-0.010147370543707181,0.06102240608386491,-0.09755209125667473,False,mixed
darcy,deeponet,large,2000,32,272129,3,3,1.0,0.0,0.0,0.0149649641172752,0.8297359347343445,-0.08851914667510752,0.16288722966081837,-0.04616048181417149,False,mixed
darcy,deeponet,large,2000,64,280321,3,3,1.0,0.0,0.0,1.175359028446262,0.9289104342460632,0.9632191274273946,-0.0022302400872436616,1.0721597556042741,False,unstable
darcy,deeponet,large,2000,128,296705,3,3,1.0,0.0,0.0,0.8420651440075418,0.8271745443344116,-0.027648482484079414,-0.03466372843829026,0.6283049661789678,False,unstable
darcy,deeponet,large,2000,256,329473,3,3,1.0,0.0,0.0,0.1365221761251319,0.8853279948234558,-0.09095034111736018,0.09802025295872505,-0.04945248287642742,False,mixed
darcy,deeponet,large,3000,32,272129,3,3,1.0,0.0,0.0,0.0708588965350309,0.8181723952293396,-0.050608616044309454,1.739600252185791,0.04695627388745254,False,resolution_sensitive
darcy,deeponet,large,3000,64,280321,3,3,1.0,0.0,0.0,1.0432644458607434,2.7322263717651367,-0.20373106662553736,0.0022786285686446283,0.26124113090682605,False,unstable
darcy,deeponet,large,3000,128,296705,3,3,1.0,0.0,0.0,0.0547750247805525,0.82076096534729,-0.051124253745717864,-0.8871758305621688,-0.21489146557818548,False,resolution_sensitive
darcy,deeponet,large,3000,256,329473,3,3,1.0,0.0,0.0,0.2276688140202288,0.7986998558044434,-0.12025783612961496,-0.03930866607583683,1.0728023051667603,False,capacity_limited
darcy,deeponet,large,5000,32,272129,5,5,1.0,0.0,0.0,0.1792764759299855,0.7921377420425415,-0.06330491579552026,-0.03952963972050845,-0.07103904090812803,False,mixed
darcy,deeponet,large,5000,64,280321,5,5,1.0,0.0,0.0,0.0247888403081795,0.7707279324531555,-2.4774337516459712,-0.0025710580693811226,-0.09783109940472566,False,data_limited
darcy,deeponet,large,5000,128,296705,5,5,1.0,0.0,0.0,0.422781555900641,0.7893193960189819,-0.0764661452380226,0.020509075843493856,0.0028904422246303243,False,mixed
darcy,deeponet,large,5000,256,329473,5,5,1.0,0.0,0.0,0.0672418532773796,0.7929554581642151,-0.014130407254143544,0.006630628105241531,-0.08187399847591086,False,mixed
darcy,deeponet,med-large,50,32,154945,5,5,1.0,0.0,0.0,0.2268923037892055,1.734740138053894,-0.23842834342850266,0.26648201780788966,0.37596493063523634,False,mixed
darcy,deeponet,med-large,50,64,161089,5,5,1.0,0.0,0.0,0.262624737155787,2.0866687297821045,-0.666129565612975,-0.14738977237814205,0.09006078582175403,False,data_limited
darcy,deeponet,med-large,50,128,173377,5,5,1.0,0.0,0.0,0.5301478991471562,1.4141547679901123,-0.11684802533622984,-0.25126426074004476,-0.02502626099221852,False,unstable
darcy,deeponet,med-large,50,256,197953,5,5,1.0,0.0,0.0,0.6672449607358555,1.4729138612747192,0.14210380920560015,0.05873304108408393,0.04546320035325405,False,unstable
darcy,deeponet,med-large,100,32,154945,5,5,1.0,0.0,0.0,0.9294470122525602,1.4704841375350952,-0.467520699987663,-0.1612192043765827,0.014243317925354531,False,unstable
darcy,deeponet,med-large,100,64,161089,5,5,1.0,0.0,0.0,0.4100966982274933,1.3150084018707275,-0.5771175411336763,-0.08659961333200565,0.32435145735766746,False,mixed
darcy,deeponet,med-large,100,128,173377,5,5,1.0,0.0,0.0,0.3420745504684634,1.3041338920593262,-0.1336175718270888,0.15285242666924256,0.27840004602633883,False,capacity_limited
darcy,deeponet,med-large,100,256,197953,5,5,1.0,0.0,0.0,0.2594025079284189,1.6253798007965088,-0.10850379440271977,0.31768487562591374,0.003046332484989695,False,resolution_sensitive
darcy,deeponet,med-large,150,32,154945,3,3,1.0,0.0,0.0,0.1251443477738421,1.037935495376587,-0.3497255904180128,0.09277513439396506,-0.1275463145234957,False,data_limited
darcy,deeponet,med-large,150,64,161089,3,3,1.0,0.0,0.0,0.1175491068254743,1.106874704360962,-0.2205136840728098,0.11722219612585814,0.2331772516119282,False,capacity_limited
darcy,deeponet,med-large,150,128,173377,3,3,1.0,0.0,0.0,0.0878651664236447,1.2210829257965088,-0.12711098610268662,0.1201033472054588,0.1338913621960437,False,mixed
darcy,deeponet,med-large,150,256,197953,3,3,1.0,0.0,0.0,0.0684748235762,1.3073982000350952,-0.40210175393994224,0.09853743655316637,0.07595629986340706,False,data_limited
darcy,deeponet,med-large,200,32,154945,3,3,1.0,0.0,0.0,0.2133358319641491,1.1539379358291626,-0.033463507220923845,-0.03200729803137961,0.11591903224951634,False,mixed
darcy,deeponet,med-large,200,64,161089,3,3,1.0,0.0,0.0,0.313589984048747,1.128618836402893,-0.1638026564564067,0.024707688825657475,0.06111146590002744,False,mixed
darcy,deeponet,med-large,200,128,173377,3,3,1.0,0.0,0.0,0.2000145091885637,1.1941474676132202,-0.19370441519872814,0.062058391735676365,0.04704871931975803,False,mixed
darcy,deeponet,med-large,200,256,197953,3,3,1.0,0.0,0.0,0.1465309281330735,1.2300143241882324,-0.5339290109444008,0.0426941077886582,0.1225167841940762,False,data_limited
darcy,deeponet,med-large,300,32,154945,3,3,1.0,0.0,0.0,0.0286973864448949,1.0141375064849854,-0.15716602242241967,-0.037564014841517876,-0.04370634132911839,False,mixed
darcy,deeponet,med-large,300,64,161089,3,3,1.0,0.0,0.0,0.0307213149590125,0.9880728125572203,-0.2684292523192027,0.03710174213695596,0.08812430168037674,False,data_limited
