task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,n_failed,convergence_rate,divergence_rate,instability_rate,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,median_best_epoch,median_runtime_seconds,n_data_seeds,n_train_seeds,data_seeds_observed,train_seeds_observed,is_r48
burgers_operator,mlp_baseline,small,50,96,16608,6,6,0,1.0,0.0,0.0,0.48158203065395355,0.045745089650154114,0.05317158131922498,0.5102548003196716,0.458443135023117,175.0,0.33697259426116943,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,50,128,20736,6,6,0,1.0,0.0,0.0,0.46546927094459534,0.04664521664381027,0.05661686742242485,0.493293285369873,0.4398321211338043,250.0,0.750115156173706,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,50,192,28992,6,6,0,1.0,0.0,0.0,0.47661198675632477,0.048774577677249964,0.06446877799836204,0.5046420097351074,0.434391438961029,250.0,0.5057642459869385,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,50,256,37248,6,6,0,1.0,0.0,0.0,0.4926190972328186,0.04898358881473541,0.06486607126212929,0.5096510648727417,0.4407508969306946,250.0,0.8818697929382324,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,50,384,53760,6,6,0,1.0,0.0,0.0,0.482617050409317,0.041036367416381836,0.052295654423375394,0.510256290435791,0.4503084123134613,275.0,0.527753472328186,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,50,512,70272,6,6,0,1.0,0.0,0.0,0.47386233508586884,0.04000243544578552,0.052148316831597034,0.5079798102378845,0.4516665637493133,200.0,0.3418565988540649,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,16,6288,6,6,0,1.0,0.0,0.0,0.4486057609319687,0.06855323165655136,0.09175085874844303,0.4951225221157074,0.3996559083461761,575.0,0.7571076154708862,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,32,8352,6,6,0,1.0,0.0,0.0,0.580414891242981,0.017439499497413635,0.021687305957096895,0.6018580794334412,0.5702465176582336,150.0,0.7704459428787231,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,48,10416,6,2,4,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,0.0,0.13696455955505366,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small,100,64,12480,6,6,0,1.0,0.0,0.0,0.4872114956378937,0.01040475070476532,0.02441543972663033,0.5064942836761475,0.471296489238739,475.0,1.3596282005310059,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,96,16608,6,6,0,1.0,0.0,0.0,0.436180904507637,0.014273159205913488,0.02800799168368678,0.4492924213409424,0.4160323739051819,375.0,0.559726357460022,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,128,20736,6,6,0,1.0,0.0,0.0,0.41539436578750605,0.02653489261865616,0.03655995680704405,0.4255703389644623,0.3935562372207641,375.0,1.1564873456954956,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,192,28992,6,6,0,1.0,0.0,0.0,0.40708717703819275,0.024579942226409968,0.0408359694919645,0.4248503744602203,0.3849858045578003,350.0,0.5276789665222168,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,256,37248,6,6,0,1.0,0.0,0.0,0.41066451370716095,0.023615710437297766,0.03975113881528961,0.4222065508365631,0.3829789459705353,450.0,1.1480677127838135,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,384,53760,6,6,0,1.0,0.0,0.0,0.4083135575056076,0.02766603976488108,0.04212454085609131,0.430813580751419,0.389971524477005,325.0,0.48959028720855713,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,100,512,70272,6,6,0,1.0,0.0,0.0,0.4167186319828033,0.03396812826395035,0.04651669824951975,0.4347144365310669,0.3922317922115326,425.0,0.5823060274124146,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,150,32,8352,6,6,0,1.0,0.0,0.0,0.5589997470378876,0.00991840660572052,0.013742355407981948,0.5676227807998657,0.5474058985710144,350.0,0.6500955820083618,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,150,64,12480,6,6,0,1.0,0.0,0.0,0.45505501329898834,0.009174816310405731,0.018334702894493467,0.4659605324268341,0.4426580965518951,650.0,0.7831610441207886,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,150,128,20736,6,6,0,1.0,0.0,0.0,0.37073302268981934,0.011960454285144806,0.032068796962112706,0.3962726593017578,0.3643146455287933,675.0,0.8451892137527466,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,150,256,37248,6,6,0,1.0,0.0,0.0,0.3644913583993912,0.006705291569232996,0.017622222139271643,0.3782652616500854,0.3615972101688385,775.0,0.9230916500091553,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,16,6288,6,6,0,1.0,0.0,0.0,0.3464597016572952,0.010689288377761785,0.03363176553597835,0.3690550327301025,0.3355432152748108,1450.0,1.6549986600875854,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,32,8352,6,6,0,1.0,0.0,0.0,0.5301753282546997,0.007401466369628906,0.016940116085850734,0.5418161153793335,0.5152174830436707,600.0,0.7693697214126587,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,48,10416,6,0,6,0.0,1.0,1.0,,,,,,,,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small,200,64,12480,6,6,0,1.0,0.0,0.0,0.43733599781990046,0.0045962706208229065,0.010194997780644576,0.4464301466941833,0.4343878626823425,575.0,0.8738539218902588,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,96,16608,6,6,0,1.0,0.0,0.0,0.3867664039134979,0.0018590241670609076,0.005705099842723121,0.3886049091815948,0.3824172616004944,875.0,1.5201654434204102,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,128,20736,6,6,0,1.0,0.0,0.0,0.3582002967596054,0.008612960577011108,0.014184048154034115,0.3633712530136108,0.3522659242153168,750.0,1.2513694763183594,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,192,28992,6,6,0,1.0,0.0,0.0,0.3449384123086929,0.005272611975669861,0.009107005624422885,0.3500469326972961,0.3431622982025146,850.0,1.2859867811203003,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,256,37248,6,6,0,1.0,0.0,0.0,0.3457012474536896,0.005856558680534363,0.013672400294507071,0.3523900508880615,0.339646428823471,850.0,1.0478533506393433,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,384,53760,6,6,0,1.0,0.0,0.0,0.349305048584938,0.0058909729123114984,0.014595487973391542,0.3587137758731842,0.34500652551651,775.0,0.90390944480896,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,200,512,70272,6,6,0,1.0,0.0,0.0,0.34972862899303436,0.007074527442455347,0.015123158705771701,0.3597102761268616,0.3463700115680694,850.0,0.995370626449585,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,300,32,8352,6,6,0,1.0,0.0,0.0,0.49754196405410767,0.02122880518436432,0.02987566076050434,0.513134777545929,0.4751586616039276,1400.0,1.876872181892395,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,300,64,12480,6,6,0,1.0,0.0,0.0,0.4166043549776077,0.0017324909567832947,0.0072653890833558514,0.4220901727676391,0.4128806591033935,950.0,1.0976340770721436,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,300,128,20736,6,6,0,1.0,0.0,0.0,0.33208851516246796,0.009582720696926117,0.01696500292215137,0.3378852903842926,0.3254044353961944,1300.0,1.4359605312347412,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,300,256,37248,6,6,0,1.0,0.0,0.0,0.3223719894886017,0.010841779410839025,0.022212611521207022,0.3288441598415375,0.3113791644573211,1300.0,1.4037421941757202,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,16,6288,6,6,0,1.0,0.0,0.0,0.2813410311937332,0.017020352184772547,0.06572251389943287,0.3133923709392547,0.2590218186378479,2350.0,2.3877702951431274,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,32,8352,6,6,0,1.0,0.0,0.0,0.4330858886241913,0.04772380739450455,0.08419311366359307,0.5094937086105347,0.4157228767871856,2025.0,3.5483707189559937,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,48,10416,6,0,6,0.0,1.0,1.0,,,,,,,,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small,500,64,12480,6,6,0,1.0,0.0,0.0,0.4001000970602035,0.002477787435054779,0.009116516864420679,0.4020118415355682,0.3920958638191223,975.0,2.5965861082077026,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,96,16608,6,6,0,1.0,0.0,0.0,0.34090885519981384,0.005813077092170715,0.010890278923257377,0.3459742665290832,0.336921364068985,1750.0,1.95866596698761,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,128,20736,6,6,0,1.0,0.0,0.0,0.3113148957490921,0.006419964134693146,0.02484818704989942,0.3252696096897125,0.3035687208175659,1575.0,3.628836512565613,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,192,28992,6,6,0,1.0,0.0,0.0,0.29333399236202234,0.00816575437784195,0.022637028187162758,0.3073912858963012,0.2907425761222839,2075.0,2.118393063545227,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,256,37248,6,6,0,1.0,0.0,0.0,0.2919401079416275,0.012294553220272009,0.03105749930386084,0.3087449371814728,0.2859107255935669,1825.0,3.8271111249923706,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,384,53760,6,6,0,1.0,0.0,0.0,0.2984597980976105,0.004715152084827423,0.015564340023083772,0.3057492971420288,0.2923694550991058,1500.0,1.7245807647705078,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,500,512,70272,6,6,0,1.0,0.0,0.0,0.3033863306045532,0.014168255031108856,0.03385392173849649,0.3129424452781677,0.2880993187427521,1500.0,1.6574180126190186,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,750,32,8352,6,6,0,1.0,0.0,0.0,0.4070161432027817,0.025548778474330847,0.08649563863195521,0.4944200813770294,0.3984601199626922,2175.0,2.2031266689300537,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,750,64,12480,6,6,0,1.0,0.0,0.0,0.3848453164100647,0.001669526100158747,0.006404719589592811,0.3874465525150299,0.3801711201667785,1325.0,1.5557477474212646,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,750,128,20736,6,6,0,1.0,0.0,0.0,0.2960332781076431,0.006893672049045563,0.029491596490372883,0.3115573823451996,0.2858655154705047,1950.0,2.05537211894989,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,750,256,37248,6,6,0,1.0,0.0,0.0,0.28254902362823486,0.009153187274932861,0.022546515655855453,0.2924613356590271,0.2762993574142456,2025.0,2.1900875568389893,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,16,6288,6,6,0,1.0,0.0,0.0,0.2610674351453781,0.050732210278511075,0.15443703775880965,0.3307060599327087,0.218613713979721,2275.0,2.8710579872131348,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,32,8352,6,6,0,1.0,0.0,0.0,0.3941204249858856,0.011364519596099854,0.021795856329815004,0.4026720821857452,0.3801696002483368,2350.0,6.305287599563599,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,48,10416,6,0,6,0.0,1.0,1.0,,,,,,,,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small,1000,64,12480,6,6,0,1.0,0.0,0.0,0.37765686213970184,0.004830814898014013,0.009935502190016762,0.3821588158607483,0.3722991049289703,1700.0,4.207098960876465,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,96,16608,6,6,0,1.0,0.0,0.0,0.3198636323213577,0.004958167672157232,0.010951943465197131,0.3263945579528808,0.3177845478057861,2050.0,2.614141821861267,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,128,20736,6,6,0,1.0,0.0,0.0,0.2850547730922699,0.003516547381877899,0.013350114712164693,0.2929364144802093,0.2830280661582947,2675.0,4.890895485877991,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,192,28992,6,6,0,1.0,0.0,0.0,0.2716830223798752,0.0014674663543700617,0.009500287161431564,0.2749041616916656,0.2670629322528839,2750.0,2.822597622871399,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,256,37248,6,6,0,1.0,0.0,0.0,0.27552835643291473,0.004805542528629303,0.02457219570809481,0.2803499102592468,0.2619120478630066,2300.0,5.519331574440002,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,384,53760,6,6,0,1.0,0.0,0.0,0.27176676690578455,0.0024501830339431763,0.025349550665374265,0.285875916481018,0.2651884853839874,2475.0,2.632140040397644,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,1000,512,70272,6,6,0,1.0,0.0,0.0,0.27936962246894836,0.005202203989028875,0.01652742608511039,0.283091276884079,0.2707196474075317,2125.0,2.2013185024261475,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,16,6288,6,6,0,1.0,0.0,0.0,0.23086743801832194,0.02742196619510648,0.09875192772432818,0.2633697092533111,0.2026976346969604,3225.0,3.287788987159729,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,32,8352,6,6,0,1.0,0.0,0.0,0.37852270901203156,0.01177600771188736,0.02564014820758473,0.3922507762908935,0.3667494654655456,2600.0,3.0445116758346558,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,48,10416,6,0,6,0.0,1.0,1.0,,,,,,,,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small,2000,64,12480,6,6,0,1.0,0.0,0.0,0.3659525215625763,0.007549688220024109,0.019837438799741845,0.3718434274196625,0.3522759079933166,1975.0,2.4575403928756714,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,96,16608,6,6,0,1.0,0.0,0.0,0.3083623349666595,0.004894405603408869,0.015311485690619686,0.3136963248252868,0.3004065752029419,2800.0,2.923715829849243,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,128,20736,6,6,0,1.0,0.0,0.0,0.2755433917045593,0.007199481129646301,0.01638952897418497,0.2811149060726166,0.2701896131038666,2650.0,2.7435061931610107,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,192,28992,6,6,0,1.0,0.0,0.0,0.26650863885879517,0.004114925861358698,0.010487976798141075,0.268592894077301,0.2620695531368255,2700.0,2.977729082107544,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,256,37248,6,6,0,1.0,0.0,0.0,0.26197458803653717,0.013704866170883179,0.044494241939022475,0.2833904922008514,0.2524262070655823,3000.0,3.5068790912628174,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,384,53760,6,6,0,1.0,0.0,0.0,0.2607915997505188,0.013594269752502441,0.04750766239586818,0.2829145193099975,0.24838288128376,2800.0,3.008786916732788,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,2000,512,70272,6,6,0,1.0,0.0,0.0,0.2694268226623535,0.006614468991756384,0.033595975962153,0.2740838527679443,0.2498012334108352,2200.0,2.2665048837661743,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,3000,32,8352,6,6,0,1.0,0.0,0.0,0.37127062678337097,0.011582806706428472,0.02042164285572642,0.3789283037185669,0.3607237040996551,2700.0,2.859144687652588,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,3000,64,12480,6,6,0,1.0,0.0,0.0,0.3569833040237427,0.003870941698551178,0.007559547670775695,0.3606215715408325,0.353815346956253,2675.0,2.9768813848495483,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,3000,128,20736,6,6,0,1.0,0.0,0.0,0.27042557299137115,0.002469919621944372,0.015285201255130684,0.2741488516330719,0.2621630132198334,3175.0,3.297332525253296,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,3000,256,37248,6,6,0,1.0,0.0,0.0,0.25406390428543085,0.009851600974798203,0.02476910634964982,0.2644276618957519,0.2494248002767563,3375.0,3.488834857940674,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,16,6288,6,6,0,1.0,0.0,0.0,0.2102221846580505,0.007778819650411606,0.043643698536130135,0.2201892584562301,0.1939845830202102,3800.0,4.079667568206787,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,32,8352,6,6,0,1.0,0.0,0.0,0.3690975606441498,0.01520923525094986,0.025267681664816004,0.374020516872406,0.3540535271167755,3050.0,6.297226071357727,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,48,10416,6,0,6,0.0,1.0,1.0,,,,,,,,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small,5000,64,12480,6,6,0,1.0,0.0,0.0,0.3532034754753113,0.005335807800292969,0.012771566834821163,0.3574879765510559,0.3455236852169037,3175.0,7.139659643173218,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,96,16608,6,6,0,1.0,0.0,0.0,0.2993733286857605,0.006289929151534979,0.01870080827136547,0.3061610162258148,0.2904700040817261,3550.0,3.8132362365722656,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,128,20736,6,6,0,1.0,0.0,0.0,0.2715616822242737,0.00545643270015711,0.02520175512193726,0.276504784822464,0.2573499381542206,3050.0,7.437382936477661,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,192,28992,6,6,0,1.0,0.0,0.0,0.25087897479534144,0.00881163775920868,0.023991372344312062,0.2614727020263672,0.2465554773807525,3725.0,4.220654845237732,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,256,37248,6,6,0,1.0,0.0,0.0,0.2515959739685058,0.008589137345552444,0.020184643808315025,0.2586525678634643,0.2469773888587951,3425.0,8.504424333572388,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,384,53760,6,6,0,1.0,0.0,0.0,0.2547246217727661,0.003990694880485535,0.020781133822153543,0.2605476081371307,0.2450224757194519,3025.0,3.434805393218994,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small,5000,512,70272,6,6,0,1.0,0.0,0.0,0.2647242397069931,0.004959098994731903,0.01953815816185288,0.2670197188854217,0.2535766065120697,2325.0,2.705302238464356,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,16,12496,6,6,0,1.0,0.0,0.0,0.5780459642410278,0.14933623373508453,0.14791842811295133,0.6919792890548706,0.4993071258068084,350.0,0.587134599685669,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,32,15584,6,6,0,1.0,0.0,0.0,0.6142098605632782,0.016762420535087585,0.017633599231154935,0.6264377236366272,0.599632203578949,100.0,0.65875244140625,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,48,18672,6,6,0,1.0,0.0,0.0,,,,,,125.0,0.2871965169906616,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small-med,50,64,21760,6,6,0,1.0,0.0,0.0,0.5391204655170441,0.029026225209236145,0.04119299178196539,0.550059974193573,0.4982290267944336,150.0,0.6724148988723755,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,96,27936,6,6,0,1.0,0.0,0.0,0.49776969850063324,0.01638813316822052,0.05802491101258889,0.5488055944442749,0.4611954987049103,175.0,0.3402959108352661,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,128,34112,6,6,0,1.0,0.0,0.0,0.48434658348560333,0.038339689373969976,0.058665831410618624,0.4901945292949676,0.430358350276947,200.0,0.9331859350204468,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,192,46464,6,6,0,1.0,0.0,0.0,0.47685863077640533,0.04159925878047943,0.05951692224998046,0.4886111617088318,0.425432413816452,175.0,0.4257233142852783,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,256,58816,6,6,0,1.0,0.0,0.0,0.4645790755748749,0.04591395705938345,0.05806944442485296,0.4920459687709808,0.4357774555683136,175.0,0.763538122177124,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,384,83520,6,6,0,1.0,0.0,0.0,0.471272811293602,0.04668921232223511,0.06308445778977155,0.5092505216598511,0.4381659924983978,175.0,0.34441077709198,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,50,512,108224,6,6,0,1.0,0.0,0.0,0.47178781032562256,0.046132296323776245,0.05691582321766736,0.501218855381012,0.4443852007389068,150.0,0.3631504774093628,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,16,12496,6,6,0,1.0,0.0,0.0,0.4457902610301971,0.04551953822374338,0.0709615494296836,0.4860598146915436,0.406192272901535,550.0,0.8350369930267334,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,32,15584,6,6,0,1.0,0.0,0.0,0.595265656709671,0.03004223108291626,0.035368067692438394,0.6166229844093323,0.5634804964065552,175.0,0.6241755485534668,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,48,18672,6,2,4,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,0.0,0.14794027805328364,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small-med,100,64,21760,6,6,0,1.0,0.0,0.0,0.48687784373760223,0.009837940335273798,0.02097403507927337,0.4936045110225677,0.4660786688327789,225.0,0.7986499071121216,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,96,27936,6,6,0,1.0,0.0,0.0,0.43667930364608765,0.015755847096443232,0.02507646136483214,0.443550705909729,0.4173961877822876,275.0,0.45892930030822754,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,128,34112,6,6,0,1.0,0.0,0.0,0.41173420846462244,0.029039837419986725,0.045400057784991,0.4295753836631775,0.3858805298805237,325.0,0.9854072332382203,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,192,46464,6,6,0,1.0,0.0,0.0,0.4135110825300216,0.019343800842761938,0.0366239673405309,0.4213897883892059,0.3861144483089447,325.0,0.6963369846343994,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,256,58816,6,6,0,1.0,0.0,0.0,0.4033574014902115,0.026237271726131384,0.03948156007620668,0.4201662242412567,0.3833546936511993,300.0,1.1295139789581299,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,384,83520,6,6,0,1.0,0.0,0.0,0.40488101541996,0.025720290839672033,0.03790066181694886,0.4203013479709625,0.3860460519790649,275.0,0.45897364616394043,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,100,512,108224,6,6,0,1.0,0.0,0.0,0.4146142601966858,0.02458252757787699,0.03726763778643747,0.4272062182426452,0.3911624550819397,225.0,0.42041313648223877,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,150,32,15584,6,6,0,1.0,0.0,0.0,0.5610072016716003,0.010531529784202576,0.017508100810064948,0.5699551105499268,0.5431286692619324,275.0,0.6803463697433472,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,150,64,21760,6,6,0,1.0,0.0,0.0,0.4598838984966278,0.010809510946273804,0.021029265012608066,0.4632637798786163,0.4391758143901825,300.0,0.5673590898513794,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,150,128,34112,6,6,0,1.0,0.0,0.0,0.37407277524471283,0.0061561390757561285,0.013344335512875092,0.3752627074718475,0.3635378777980804,525.0,0.6804102659225464,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,150,256,58816,6,6,0,1.0,0.0,0.0,0.3558456301689148,0.01042773574590683,0.018791553528942257,0.3662121593952179,0.3504606783390045,575.0,0.7550406455993652,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,16,12496,6,6,0,1.0,0.0,0.0,0.3401058614253998,0.0037200376391410273,0.03292704623127175,0.3569339513778686,0.3220159113407135,975.0,1.2208466529846191,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,32,15584,6,6,0,1.0,0.0,0.0,0.53753861784935,0.015888094902038574,0.018748923112625947,0.5463624596595764,0.5223665833473206,400.0,0.5838775634765625,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,48,18672,6,0,6,0.0,1.0,1.0,,,,,,,,2,3,11;22,101;202;303,True
burgers_operator,mlp_baseline,small-med,200,64,21760,6,6,0,1.0,0.0,0.0,0.43510283529758453,0.005755923688411768,0.010945079120659547,0.4408425092697143,0.4277409613132477,450.0,0.6432781219482422,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,96,27936,6,6,0,1.0,0.0,0.0,0.38736940920352936,0.004117622971534729,0.011606824130922922,0.3940313458442688,0.3809787929058075,550.0,0.7230532169342041,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,128,34112,6,6,0,1.0,0.0,0.0,0.3543788939714432,0.005338326096534729,0.01251291132999228,0.358746588230133,0.346989631652832,725.0,0.9179394245147705,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,192,46464,6,6,0,1.0,0.0,0.0,0.3402423858642578,0.004651859402656611,0.013697060149166863,0.3488677442073822,0.3356464207172394,850.0,1.070497751235962,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,256,58816,6,6,0,1.0,0.0,0.0,0.3408096879720688,0.00287550687789917,0.009756784449449562,0.3432772159576416,0.3341673910617828,700.0,1.1115021705627441,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,384,83520,6,6,0,1.0,0.0,0.0,0.34291592240333557,0.005689695477485601,0.027657865289978364,0.3638672828674316,0.3375415205955505,725.0,0.8862175941467285,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,200,512,108224,6,6,0,1.0,0.0,0.0,0.3440244644880295,0.006482496857643072,0.015404118164207897,0.3528688251972198,0.3394685685634613,775.0,0.9025888442993164,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,300,32,15584,6,6,0,1.0,0.0,0.0,0.48990486562252045,0.037082202732563074,0.04504560547533756,0.5170467495918274,0.4691229164600372,1125.0,1.2314426898956299,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,300,64,21760,6,6,0,1.0,0.0,0.0,0.4163823872804642,0.004086598753929138,0.008287898553688814,0.4198466539382934,0.4105764627456665,675.0,0.886314868927002,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,300,128,34112,6,6,0,1.0,0.0,0.0,0.32872191071510315,0.010334439575672094,0.019304060907280148,0.3361693918704986,0.321487158536911,1050.0,1.1756072044372559,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,300,256,58816,6,6,0,1.0,0.0,0.0,0.3121904283761978,0.008804842829704285,0.019052675219244423,0.3206699192523956,0.3057844042778015,1200.0,1.3166053295135498,2,3,11;22,101;202;303,False
burgers_operator,mlp_baseline,small-med,500,16,12496,6,6,0,1.0,0.0,0.0,0.2663222700357437,0.016259312629699763,0.09786442251797886,0.3202434480190277,0.2431155741214752,2000.0,2.041921615600586,2,3,11;22,101;202;303,False
