task,model_name,capacity_name,dataset_size,resolution_train,resolution_eval,n_runs,n_success,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,parent_convergence_rate,parent_converged,parent_median_test_rel_l2,degradation_vs_diagonal,is_r48_train
diffusion,deeponet,small,5000,128,64,4,4,0.2283192127943039,0.016512423753738403,0.10167209917293404,0.2633131146430969,0.2064695656299591,1.0,True,0.22622660547494886,1.009250049590594,False
diffusion,deeponet,small,5000,128,256,4,4,0.22740606218576426,0.01641909405589101,0.10203828700596097,0.2618494629859924,0.2049655020236969,1.0,True,0.22622660547494886,1.005213607428442,False
diffusion,deeponet,small,5000,128,512,4,4,0.22854303568601606,0.01621800288558012,0.10043404696175405,0.2625798285007477,0.2063179314136505,1.0,True,0.22622660547494886,1.0102394243427026,False
diffusion,deeponet,small,5000,256,32,4,4,0.25210216641426086,0.023686263710260447,0.056551720924100095,0.2637317180633545,0.237540528178215,1.0,True,0.21690520644187924,1.1622688572107318,False
diffusion,deeponet,small,5000,256,64,4,4,0.22344343364238736,0.02942455187439924,0.07743290698979267,0.2387515008449554,0.207786813378334,1.0,True,0.21690520644187924,1.0301432469407326,False
diffusion,deeponet,small,5000,256,128,4,4,0.21733361482620234,0.030545271933078683,0.08219967389698499,0.2340219616889953,0.2021847367286682,1.0,True,0.21690520644187924,1.0019750949797412,False
diffusion,deeponet,small,5000,256,512,4,4,0.2173344567418098,0.030005604028701727,0.08166094226216167,0.2342472970485687,0.2020088881254196,1.0,True,0.21690520644187924,1.001978976470745,False
diffusion,deeponet,small-med,50,32,64,4,4,0.30177922546863556,0.0044735148549079895,0.01593615619076695,0.3081859350204468,0.2966171503067016,1.0,True,0.2948062419891357,1.0236527674327764,False
diffusion,deeponet,small-med,50,32,128,4,4,0.31141823530197144,0.005141347646713201,0.02025833758578279,0.3210937678813934,0.3059907853603363,1.0,True,0.2948062419891357,1.056348852048553,False
diffusion,deeponet,small-med,50,32,256,4,4,0.3174144923686981,0.005332887172698919,0.022049803507576873,0.3285841941833496,0.3119080662727356,1.0,True,0.2948062419891357,1.0766885064136316,False
diffusion,deeponet,small-med,50,32,512,4,4,0.32067282497882843,0.005390383303165491,0.022843848070213137,0.3325521945953369,0.3151426315307617,1.0,True,0.2948062419891357,1.0877409610297397,False
diffusion,deeponet,small-med,50,64,32,4,4,0.31756392121315,0.035500369966030065,0.11892656151968234,0.3790251016616821,0.2885923087596893,1.0,True,0.31117548048496246,1.0205300260747772,False
diffusion,deeponet,small-med,50,64,128,4,4,0.31233593821525574,0.035658314824104365,0.12588472515891938,0.3792685866355896,0.2853764295578003,1.0,True,0.31117548048496246,1.0037292711125076,False
diffusion,deeponet,small-med,50,64,256,4,4,0.31441809237003326,0.03475733846426016,0.12331613593412334,0.3811379969120025,0.2887596786022186,1.0,True,0.31117548048496246,1.0104205250362825,False
diffusion,deeponet,small-med,50,64,512,4,4,0.31574535369873047,0.034228563308715876,0.12169768076912525,0.3822489082813263,0.2908302843570709,1.0,True,0.31117548048496246,1.0146858396639926,False
diffusion,deeponet,small-med,50,128,32,4,4,0.33179509639739985,0.02852851152420044,0.10510036055084006,0.3891620934009552,0.3050984442234039,1.0,True,0.3176587969064712,1.0445015205893726,False
diffusion,deeponet,small-med,50,128,64,4,4,0.3189272880554199,0.03445481508970266,0.11746149806442821,0.3787721991539001,0.2886292040348053,1.0,True,0.3176587969064712,1.003993250498025,False
diffusion,deeponet,small-med,50,128,256,4,4,0.318214014172554,0.03772988170385355,0.11752235559509716,0.376477986574173,0.2872633039951324,1.0,True,0.3176587969064712,1.0017478416196555,False
diffusion,deeponet,small-med,50,128,512,4,4,0.3188488036394119,0.03817401081323629,0.11673307085534053,0.3765612542629242,0.2879668772220611,1.0,True,0.3176587969064712,1.003746179059197,False
diffusion,deeponet,small-med,50,256,32,4,4,0.3530289232730865,0.03920123726129532,0.09117060194064591,0.397487998008728,0.3235003650188446,1.0,True,0.3398049771785736,1.0389162813455892,False
diffusion,deeponet,small-med,50,256,64,4,4,0.3413376212120056,0.045825421810150146,0.10787454479916024,0.3872251212596893,0.30291947722435,1.0,True,0.3398049771785736,1.0045103636979,False
diffusion,deeponet,small-med,50,256,128,4,4,0.3396154195070267,0.047727994620800074,0.11201727230044015,0.385105550289154,0.2983703017234802,1.0,True,0.3398049771785736,0.9994421574600795,False
diffusion,deeponet,small-med,50,256,512,4,4,0.34014883637428284,0.048480771481990814,0.11292201009115657,0.3848751783370971,0.2976162135601043,1.0,True,0.3398049771785736,1.0010119310157382,False
diffusion,deeponet,small-med,100,32,64,4,4,0.255743458867073,0.013823088258504868,0.08103462569882446,0.2805119156837463,0.2298348397016525,1.0,True,0.24382895976305005,1.0488641673884895,False
diffusion,deeponet,small-med,100,32,128,4,4,0.26951438188552856,0.012299329042434692,0.0694269486850687,0.2918571829795837,0.2460900545120239,1.0,True,0.24382895976305005,1.1053419665467108,False
diffusion,deeponet,small-med,100,32,256,4,4,0.2778337597846985,0.011420689523220007,0.06317642541536636,0.2987995743751526,0.2558594644069671,1.0,True,0.24382895976305005,1.139461695012331,False
diffusion,deeponet,small-med,100,32,512,4,4,0.28229995071887964,0.01096043735742569,0.060046025906013795,0.3025526106357574,0.2610800564289093,1.0,True,0.24382895976305005,1.1577785960831528,False
diffusion,deeponet,small-med,100,64,32,4,4,0.23743157088756556,0.011225663125514956,0.06182471274508745,0.2590700387954712,0.2233550250530243,1.0,True,0.22835581749677655,1.039743911454838,False
diffusion,deeponet,small-med,100,64,128,4,4,0.23230610042810435,0.009438745677471133,0.06600716627589182,0.255735844373703,0.2183927148580551,1.0,True,0.22835581749677655,1.0172988057612482,False
diffusion,deeponet,small-med,100,64,256,4,4,0.23662583529949185,0.009507484734058325,0.06272256518983267,0.2595826089382171,0.2235221266746521,1.0,True,0.22835581749677655,1.0362154899024285,False
diffusion,deeponet,small-med,100,64,512,4,4,0.2392855137586593,0.009504452347755377,0.06079827470865966,0.2619279026985168,0.2266316413879394,1.0,True,0.22835581749677655,1.047862569833751,False
diffusion,deeponet,small-med,100,128,32,4,4,0.2695300132036209,0.01008036732673645,0.045767315923700695,0.2753593623638153,0.2480556368827819,1.0,True,0.2488690018653869,1.0830196255193305,False
diffusion,deeponet,small-med,100,128,64,4,4,0.2505613788962364,0.010146133601665441,0.06529792388047112,0.2567307651042938,0.2212161868810653,1.0,True,0.2488690018653869,1.0068002725054723,False
diffusion,deeponet,small-med,100,128,256,4,4,0.24998375028371805,0.009626142680644989,0.07119105161735578,0.2553093433380127,0.2174989730119705,1.0,True,0.2488690018653869,1.0044792578021995,False
diffusion,deeponet,small-med,100,128,512,4,4,0.25106264650821686,0.00985746830701828,0.07112278636212925,0.2561779618263244,0.218375027179718,1.0,True,0.2488690018653869,1.0088144551004246,False
diffusion,deeponet,small-med,100,256,32,4,4,0.2836749702692032,0.015591748058795873,0.07302544771929292,0.3213221728801727,0.2733118832111358,1.0,True,0.2547376155853271,1.1135967085873237,False
diffusion,deeponet,small-med,100,256,64,4,4,0.2603001147508621,0.01914005354046816,0.0934461994389311,0.305228441953659,0.2488776892423629,1.0,True,0.2547376155853271,1.0218361907516238,False
diffusion,deeponet,small-med,100,256,128,4,4,0.25532352924346924,0.020111817866563853,0.09853631361180258,0.3022031486034393,0.2440949231386184,1.0,True,0.2547376155853271,1.0023000672939324,False
diffusion,deeponet,small-med,100,256,512,4,4,0.25488999485969543,0.02045082300901413,0.09914181816755764,0.3022705614566803,0.2441467046737671,1.0,True,0.2547376155853271,1.0005981812855482,False
diffusion,deeponet,small-med,500,32,64,4,4,0.23903013765811915,0.05555880069732674,0.18907577790037378,0.2938443720340729,0.1897700428962707,1.0,True,0.22517788410186765,1.0615169363168229,False
diffusion,deeponet,small-med,500,32,128,4,4,0.25381143391132355,0.04951178655028343,0.16085776970262092,0.30539470911026,0.2108176201581955,1.0,True,0.22517788410186765,1.1271596894324776,False
diffusion,deeponet,small-med,500,32,256,4,4,0.26280009001493454,0.04606495052576065,0.14584336325103606,0.3123283684253692,0.2233059853315353,1.0,True,0.22517788410186765,1.167077713085034,False
diffusion,deeponet,small-med,500,32,512,4,4,0.2676313072443008,0.044285695999860764,0.13839183619647938,0.3160527646541595,0.229920819401741,1.0,True,0.22517788410186765,1.1885328273323137,False
diffusion,deeponet,small-med,500,64,32,4,4,0.2128866836428642,0.007504131644964246,0.056732650451080065,0.2373381555080413,0.2119215726852417,1.0,True,0.20008561760187143,1.0639779420151239,False
diffusion,deeponet,small-med,500,64,128,4,4,0.20461545884609222,0.00797286629676816,0.0649106430881113,0.231378898024559,0.2029546350240707,1.0,True,0.20008561760187143,1.0226395145164018,False
diffusion,deeponet,small-med,500,64,256,4,4,0.2095388546586036,0.007636774331331281,0.06164790087015797,0.2354396134614944,0.2077104896306991,1.0,True,0.20008561760187143,1.0472459598547565,False
diffusion,deeponet,small-med,500,64,512,4,4,0.21260411292314524,0.007435627281665774,0.05968139081772126,0.2379719763994217,0.2106903493404388,1.0,True,0.20008561760187143,1.0625656929834058,False
diffusion,deeponet,small-med,500,128,32,4,4,0.23026520758867258,0.013511307537555667,0.06725984675448392,0.2503789365291595,0.2127767652273178,1.0,True,0.2008268684148788,1.1465856606048277,False
diffusion,deeponet,small-med,500,128,64,4,4,0.20409169793128962,0.015628211200237274,0.09462207597615326,0.2308956831693649,0.1837127357721328,1.0,True,0.2008268684148788,1.0162569358481763,False
diffusion,deeponet,small-med,500,128,256,4,4,0.20196523517370218,0.014988012611866025,0.09716042990215366,0.2307483553886413,0.1827506870031356,1.0,True,0.2008268684148788,1.0056683986948982,False
diffusion,deeponet,small-med,500,128,512,4,4,0.20320228487253184,0.014686077833175687,0.09560489573221655,0.2319971323013305,0.1844988316297531,1.0,True,0.2008268684148788,1.0118281805437797,False
diffusion,deeponet,small-med,500,256,32,4,4,0.2578943073749542,0.02844605222344404,0.07953440564679841,0.2854740917682647,0.2408810406923294,1.0,True,0.2245369404554367,1.1485607083264675,False
diffusion,deeponet,small-med,500,256,64,4,4,0.23064800351858133,0.03442362695932391,0.1080447883570562,0.2649996876716614,0.2104808837175369,1.0,True,0.2245369404554367,1.0272162925652648,False
diffusion,deeponet,small-med,500,256,128,4,4,0.22504154592752457,0.03565054386854177,0.11477777404769332,0.2608619034290313,0.2042680233716964,1.0,True,0.2245369404554367,1.002247316058838,False
diffusion,deeponet,small-med,500,256,512,4,4,0.22487369179725644,0.03551367297768593,0.11446841748888549,0.2607079446315765,0.2043197005987167,1.0,True,0.2245369404554367,1.0014997591983603,False
diffusion,deeponet,small-med,1000,32,64,4,4,0.21861626952886576,0.005628705024719238,0.025606256548594882,0.2278909087181091,0.2151103168725967,1.0,True,0.20232288539409637,1.0805315923753864,False
diffusion,deeponet,small-med,1000,32,128,4,4,0.23580381274223325,0.005569387227296774,0.022568705707138193,0.2439909279346466,0.2316509634256363,1.0,True,0.20232288539409637,1.165482650580634,False
diffusion,deeponet,small-med,1000,32,256,4,4,0.24617896229028696,0.005511041730642291,0.02097840466190241,0.2537722289562225,0.2417311370372772,1.0,True,0.20232288539409637,1.2167628086697417,False
diffusion,deeponet,small-med,1000,32,512,4,4,0.2517290860414505,0.005475848913192749,0.020203051386511156,0.2590226531028747,0.2471395432949066,1.0,True,0.20232288539409637,1.244194820329484,False
diffusion,deeponet,small-med,1000,64,32,4,4,0.20197826623916626,0.03537927567958826,0.14169237840234752,0.2447306662797927,0.1789673715829849,1.0,True,0.1876517683267593,1.0763461918859198,False
diffusion,deeponet,small-med,1000,64,128,4,4,0.19265327602624888,0.03976980596780774,0.16659238714576768,0.2371483296155929,0.1629150211811065,1.0,True,0.1876517683267593,1.026653133855794,False
diffusion,deeponet,small-med,1000,64,256,4,4,0.1980539783835411,0.03825164586305613,0.15588316457689558,0.2407038360834121,0.1694085597991943,1.0,True,0.1876517683267593,1.055433583970647,False
diffusion,deeponet,small-med,1000,64,512,4,4,0.2014170736074447,0.037304505705833435,0.14949954417610123,0.2429626882076263,0.1734899580478668,1.0,True,0.1876517683267593,1.0733555852067207,False
diffusion,deeponet,small-med,1000,128,32,4,4,0.24239826202392575,0.029670186340808924,0.09555838431205532,0.278240442276001,0.2267780005931854,1.0,True,0.2155925035476684,1.124335299396579,False
diffusion,deeponet,small-med,1000,128,64,4,4,0.21866476535797114,0.036449704319238635,0.12824978900173775,0.2633803188800812,0.2011696845293045,1.0,True,0.2155925035476684,1.0142503183540583,False
diffusion,deeponet,small-med,1000,128,256,4,4,0.216493971645832,0.037404682487249374,0.13343116733792168,0.2636103630065918,0.1996661722660064,1.0,True,0.2155925035476684,1.004181351778608,False
diffusion,deeponet,small-med,1000,128,512,4,4,0.21754470467567438,0.0371387451887131,0.13216015671509232,0.2646251618862152,0.2010224461555481,1.0,True,0.2155925035476684,1.0090550510610603,False
diffusion,deeponet,small-med,1000,256,32,4,4,0.24360468983650205,0.011161684989929171,0.0393185244944021,0.2600583136081695,0.2394543588161468,1.0,True,0.20497430115938184,1.1884645463290657,False
diffusion,deeponet,small-med,1000,256,64,4,4,0.21232584118843073,0.012181300669908579,0.05985357299010185,0.2346282601356506,0.2056535929441452,1.0,True,0.20497430115938184,1.0358656670005308,False
diffusion,deeponet,small-med,1000,256,128,4,4,0.2056605666875839,0.012282874435186358,0.06696839578863878,0.229553684592247,0.1975320875644683,1.0,True,0.20497430115938184,1.0033480564359551,False
diffusion,deeponet,small-med,1000,256,512,4,4,0.2053117379546165,0.012112863361835507,0.06902856886610781,0.2295197546482086,0.1961950212717056,1.0,True,0.20497430115938184,1.0016462395203987,False
diffusion,deeponet,small-med,5000,32,64,4,4,0.21346654742956156,0.007806248962879181,0.049755905526022784,0.2160192430019378,0.1937860399484634,1.0,True,0.19670531898736948,1.0852098383941937,False
diffusion,deeponet,small-med,5000,32,128,4,4,0.2312536165118217,0.007450923323631287,0.04064573008268858,0.2338418215513229,0.2139781713485717,1.0,True,0.19670531898736948,1.175634790672186,False
diffusion,deeponet,small-med,5000,32,256,4,4,0.2419566065073013,0.0072011239826679785,0.035941160898605495,0.2445276379585266,0.2260677069425583,1.0,True,0.19670531898736948,1.2300460798563226,False
diffusion,deeponet,small-med,5000,32,512,4,4,0.24767258018255228,0.007067263126373374,0.03366691169122559,0.2502292394638061,0.2324921935796737,1.0,True,0.19670531898736948,1.2591046416922536,False
diffusion,deeponet,small-med,5000,64,32,4,4,0.212088868021965,0.010848376899957657,0.07301592739946751,0.2426452785730362,0.2086699903011322,1.0,True,0.19811501353979105,1.0705340510670955,False
diffusion,deeponet,small-med,5000,64,128,4,4,0.20273964852094645,0.00974297896027565,0.08151638683804982,0.236610472202301,0.2013420164585113,1.0,True,0.19811501353979105,1.0233431828235802,False
diffusion,deeponet,small-med,5000,64,256,4,4,0.20776197314262385,0.008955910801887484,0.07720819600973347,0.2405060678720474,0.2062348872423172,1.0,True,0.19811501353979105,1.0486937331526125,False
diffusion,deeponet,small-med,5000,64,512,4,4,0.21089468151330945,0.00853191688656807,0.07461470199156461,0.2429368197917938,0.209302544593811,1.0,True,0.19811501353979105,1.0645063074482823,False
diffusion,deeponet,small-med,5000,128,32,4,4,0.2518944516777992,0.016535632312297766,0.0879407781265434,0.2848806083202362,0.2307745367288589,1.0,True,0.22894980013370508,1.100216953806881,False
diffusion,deeponet,small-med,5000,128,64,4,4,0.23118216544389725,0.02089657634496689,0.11203488005861381,0.2681991159915924,0.2048262506723404,1.0,True,0.22894980013370508,1.0097504575626992,False
diffusion,deeponet,small-med,5000,128,256,4,4,0.23002265393733973,0.02268794178962702,0.11432006518782883,0.2667224705219269,0.2026039659976959,1.0,True,0.22894980013370508,1.0046859783367712,False
diffusion,deeponet,small-med,5000,128,512,4,4,0.23109443485736847,0.022797685116529465,0.11299699031991285,0.2674251496791839,0.2038141340017318,1.0,True,0.22894980013370508,1.0093672705650363,False
diffusion,deeponet,small-med,5000,256,32,4,4,0.2726039290428161,0.02453836053609848,0.05829276744105586,0.2915948629379272,0.2595162093639374,1.0,True,0.2447431609034538,1.1138367586514617,False
diffusion,deeponet,small-med,5000,256,64,4,4,0.24975301325321195,0.03084805607795721,0.07782018995428469,0.2722611725330353,0.2339050769805908,1.0,True,0.2447431609034538,1.0204698359343918,False
diffusion,deeponet,small-med,5000,256,128,4,4,0.24513857066631317,0.032556109130382566,0.08304661298361464,0.2686987519264221,0.2288187146186828,1.0,True,0.2447431609034538,1.001615611081428,False
diffusion,deeponet,small-med,5000,256,512,4,4,0.24503513425588605,0.03292043879628187,0.08379039360150695,0.2689523100852966,0.2288607060909271,1.0,True,0.2447431609034538,1.0011929785958245,False
diffusion,deeponet,tiny,50,32,64,4,4,0.37838415801525116,0.011665441095828954,0.048965235788867585,0.410686045885086,0.3671648800373077,1.0,True,0.37431739270687103,1.0108644839583096,False
diffusion,deeponet,tiny,50,32,128,4,4,0.3844863176345825,0.01064386218786234,0.047525468792570566,0.4174819588661194,0.3752505481243133,1.0,True,0.37431739270687103,1.0271665840963868,False
diffusion,deeponet,tiny,50,32,256,4,4,0.3882428854703903,0.010632686316966955,0.04660609923762959,0.4214707612991333,0.3800646662712097,1.0,True,0.37431739270687103,1.037202366320243,False
diffusion,deeponet,tiny,50,32,512,4,4,0.39028656482696533,0.010705761611461584,0.046100614922721175,0.4236003160476684,0.3826532065868377,1.0,True,0.37431739270687103,1.0426621162447554,False
diffusion,deeponet,tiny,50,64,32,4,4,0.3758046627044678,0.03221500664949423,0.06157131285767645,0.4026422202587127,0.3522788286209106,1.0,True,0.37300075590610504,1.0075171611691547,False
diffusion,deeponet,tiny,50,64,128,4,4,0.3744127750396728,0.03262735903263092,0.06431258413584837,0.405964583158493,0.352983146905899,1.0,True,0.37300075590610504,1.0037855664129625,False
diffusion,deeponet,tiny,50,64,256,4,4,0.3761870712041855,0.03206405788660055,0.06325443891207204,0.407954454421997,0.3555456399917602,1.0,True,0.37300075590610504,1.0085423829513165,False
diffusion,deeponet,tiny,50,64,512,4,4,0.3772721141576767,0.03171645849943161,0.06257504644593691,0.4090704917907715,0.3570510745048523,1.0,True,0.37300075590610504,1.0114513393979472,False
diffusion,deeponet,tiny,50,128,32,4,4,0.39445230364799494,0.029003463685512543,0.046786516779072744,0.413189560174942,0.3765002489089966,1.0,True,0.3831850290298462,1.029404266254022,False
diffusion,deeponet,tiny,50,128,64,4,4,0.3843695223331451,0.03119196742773056,0.04886819127283648,0.4037815034389496,0.368786096572876,1.0,True,0.3831850290298462,1.0030911784479102,False
diffusion,deeponet,tiny,50,128,256,4,4,0.38334518671035767,0.030454412102699335,0.04817283762043274,0.4017290472984314,0.3669864535331726,1.0,True,0.3831850290298462,1.00041796434719,False
diffusion,deeponet,tiny,50,128,512,4,4,0.3836677074432373,0.03018377721309662,0.04785917798207147,0.4018014669418335,0.3671141266822815,1.0,True,0.3831850290298462,1.0012596484121865,False
diffusion,deeponet,tiny,50,256,32,4,4,0.400457426905632,0.008619889616966248,0.022874982128315263,0.4118514955043793,0.3897940516471863,1.0,True,0.39225946366786957,1.0208993383132339,False
diffusion,deeponet,tiny,50,256,64,4,4,0.39256152510643005,0.008093312382698059,0.022611739758506406,0.3995877504348755,0.3788220286369324,1.0,True,0.39225946366786957,1.000770055196976,False
diffusion,deeponet,tiny,50,256,128,4,4,0.3918139487504959,0.007213942706584986,0.022536152752718537,0.3962870240211487,0.3764605522155761,1.0,True,0.39225946366786957,0.9988642341137985,False
diffusion,deeponet,tiny,50,256,512,4,4,0.3926391005516052,0.006376728415489141,0.022651576187133524,0.3951355218887329,0.3760891556739807,1.0,True,0.39225946366786957,1.0009678208402821,False
diffusion,deeponet,tiny,100,32,64,4,4,0.30322466790676117,0.020534120500087794,0.07445812238212512,0.3314073383808136,0.2768034636974334,1.0,True,0.295257106423378,1.0269851641503194,False
diffusion,deeponet,tiny,100,32,128,4,4,0.3132578730583191,0.019293293356895502,0.06542532749685315,0.3391387164592743,0.2897289097309112,1.0,True,0.295257106423378,1.0609664128088057,False
diffusion,deeponet,tiny,100,32,256,4,4,0.3193458914756775,0.01855970919132227,0.060461780444523536,0.3438987731933594,0.2974576354026794,1.0,True,0.295257106423378,1.0815857926134311,False
diffusion,deeponet,tiny,100,32,512,4,4,0.32263132929801935,0.01816955953836441,0.057921472670480326,0.3464843928813934,0.3015995621681213,1.0,True,0.295257106423378,1.092713171941029,False
diffusion,deeponet,tiny,100,64,32,4,4,0.33802981674671173,0.08448651432991022,0.22817884388239254,0.4574569463729858,0.2715083658695221,1.0,True,0.33445921540260315,1.0106757451422306,False
diffusion,deeponet,tiny,100,64,128,4,4,0.33674071729183197,0.08773541450500494,0.24187845056370463,0.4583012461662292,0.2611097991466522,1.0,True,0.33445921540260315,1.0068214651717176,False
diffusion,deeponet,tiny,100,64,256,4,4,0.3390931785106659,0.08663249760866165,0.23831082762738598,0.4595456421375274,0.2638770341873169,1.0,True,0.33445921540260315,1.0138550917261606,False
diffusion,deeponet,tiny,100,64,512,4,4,0.3405180275440216,0.08592620491981506,0.23598517472660838,0.4602822363376617,0.2657009065151214,1.0,True,0.33445921540260315,1.0181152495204093,False
diffusion,deeponet,tiny,100,128,32,4,4,0.2981974929571152,0.014423817396163885,0.03431835430646021,0.3131332099437713,0.2918397188186645,1.0,True,0.28414784371852875,1.0494448560816942,False
diffusion,deeponet,tiny,100,128,64,4,4,0.28479093313217163,0.019387245178222656,0.043474395841522434,0.2990826964378357,0.2744374275207519,1.0,True,0.28414784371852875,1.0022632211641203,False
diffusion,deeponet,tiny,100,128,256,4,4,0.28505492210388184,0.021661087870597895,0.046069949158903355,0.2975539565086365,0.2728854417800903,1.0,True,0.28414784371852875,1.0031922761527328,False
diffusion,deeponet,tiny,100,128,512,4,4,0.2859606444835663,0.021888978779316004,0.04609626482269961,0.2981318235397339,0.2736260592937469,1.0,True,0.28414784371852875,1.0063797801219045,False
diffusion,deeponet,tiny,100,256,32,4,4,0.32226867973804474,0.01808986067771906,0.0634488091983994,0.3541572093963623,0.3052103221416473,1.0,True,0.3004185706377029,1.0727322184309722,False
diffusion,deeponet,tiny,100,256,64,4,4,0.304644376039505,0.022775188088416998,0.079801196632308,0.3399644494056701,0.2814342975616455,1.0,True,0.3004185706377029,1.014066392077001,False
diffusion,deeponet,tiny,100,256,128,4,4,0.3009099066257477,0.024489074945449885,0.08482552679248002,0.3370594084262848,0.2756378352642059,1.0,True,0.3004185706377029,1.0016355047126475,False
diffusion,deeponet,tiny,100,256,512,4,4,0.300420805811882,0.02535948902368551,0.08666370190101487,0.3367518186569214,0.2741648554801941,1.0,True,0.3004185706377029,1.0000074401997665,False
diffusion,deeponet,tiny,500,32,64,4,4,0.24998340010643,0.038714062422513934,0.09981530148734429,0.2694748044013977,0.2208587080240249,1.0,True,0.2379079163074493,1.050756965074569,False
diffusion,deeponet,tiny,500,32,128,4,4,0.26319868862628937,0.03478293865919119,0.08435002010343191,0.2804109752178192,0.2374529540538787,1.0,True,0.2379079163074493,1.1063048792632721,False
diffusion,deeponet,tiny,500,32,256,4,4,0.2713194340467453,0.03243046626448631,0.0758616148627167,0.2872390449047088,0.2475699335336685,1.0,True,0.2379079163074493,1.140438864993959,False
diffusion,deeponet,tiny,500,32,512,4,4,0.2757073789834976,0.03118890523910528,0.07158068336194878,0.2909567356109619,0.2530035674571991,1.0,True,0.2379079163074493,1.1588827444783296,False
diffusion,deeponet,tiny,500,64,32,4,4,0.23893907666206354,0.02401351556181905,0.1515921680246336,0.3150693774223327,0.2344110161066055,1.0,True,0.22826593369245524,1.0467574937572084,False
diffusion,deeponet,tiny,500,64,128,4,4,0.2318568602204322,0.02605987712740898,0.164137760409299,0.3129301071166992,0.2283583879470825,1.0,True,0.22826593369245524,1.0157313291120131,False
diffusion,deeponet,tiny,500,64,256,4,4,0.23586196452379227,0.0255451537668705,0.158838025365629,0.3153281509876251,0.2321516573429107,1.0,True,0.22826593369245524,1.033277111080321,False
diffusion,deeponet,tiny,500,64,512,4,4,0.23836460709571836,0.025219537317752783,0.15553427563288683,0.3168089091777801,0.2345642447471618,1.0,True,0.22826593369245524,1.0442408257767852,False
diffusion,deeponet,tiny,500,128,32,4,4,0.24996705353260035,0.013076927512884223,0.08081162935470551,0.2843523919582367,0.2359854727983474,1.0,True,0.2270475775003433,1.1009456973053253,False
diffusion,deeponet,tiny,500,128,64,4,4,0.229287214577198,0.01478005200624466,0.1025847814503019,0.2674586176872253,0.2102187722921371,1.0,True,0.2270475775003433,1.0098641751720576,False
diffusion,deeponet,tiny,500,128,256,4,4,0.22817271947860715,0.014525111764669363,0.10382021899850763,0.2655968368053436,0.2077234834432602,1.0,True,0.2270475775003433,1.0049555339486596,False
diffusion,deeponet,tiny,500,128,512,4,4,0.22927913069725037,0.014361254870891543,0.10244570883450005,0.2662349939346313,0.2088397741317749,1.0,True,0.2270475775003433,1.0098285708285246,False
diffusion,deeponet,tiny,500,256,32,4,4,0.2580922245979309,0.016104616224765778,0.08876248592836267,0.2931762337684631,0.2372576892375946,1.0,True,0.22661790251731867,1.1388871829232772,False
diffusion,deeponet,tiny,500,256,64,4,4,0.2323593720793724,0.019114132970571518,0.11808483510252098,0.2723338305950165,0.2048624753952026,1.0,True,0.22661790251731867,1.0253354633428176,False
diffusion,deeponet,tiny,500,256,128,4,4,0.22709225863218305,0.019826740026473944,0.12560822381292977,0.2679648101329803,0.197743609547615,1.0,True,0.22661790251731867,1.0020931978877006,False
diffusion,deeponet,tiny,500,256,512,4,4,0.22693862020969385,0.019862454384565353,0.1259965360351849,0.2676048278808594,0.1972093433141708,1.0,True,0.22661790251731867,1.001415235463803,False
diffusion,deeponet,tiny,1000,32,64,4,4,0.2266021147370338,0.014044590294361115,0.08854680744035962,0.2621326744556427,0.2146242409944534,1.0,True,0.212129034101963,1.0682277213788383,False
diffusion,deeponet,tiny,1000,32,128,4,4,0.24218966066837305,0.012564729899168015,0.07472868128106074,0.2742951214313507,0.2317071408033371,1.0,True,0.212129034101963,1.141709156851961,False
diffusion,deeponet,tiny,1000,32,256,4,4,0.25168871879577637,0.011653378605842646,0.06727759951989468,0.2817941606044769,0.2421036064624786,1.0,True,0.212129034101963,1.1864887796302246,False
diffusion,deeponet,tiny,1000,32,512,4,4,0.25679510831832886,0.01116783544421196,0.06355168942932221,0.2858530879020691,0.2476812750101089,1.0,True,0.212129034101963,1.2105608711483429,False
diffusion,deeponet,tiny,1000,64,32,4,4,0.24406186491250992,0.03156558424234396,0.1034144968984268,0.26412034034729,0.2090643495321273,1.0,True,0.23402555286884305,1.0428855392953247,False
diffusion,deeponet,tiny,1000,64,128,4,4,0.23727509379386902,0.03335412964224818,0.11529029467854972,0.2592009007930755,0.1991298347711563,1.0,True,0.23402555286884305,1.0138854107390878,False
diffusion,deeponet,tiny,1000,64,256,4,4,0.24083760380744929,0.0322816781699658,0.11019360466125738,0.2623296976089477,0.2038779407739639,1.0,True,0.23402555286884305,1.0291081501788995,False
diffusion,deeponet,tiny,1000,64,512,4,4,0.24308895319700238,0.03162444010376925,0.10706588199892303,0.2642950713634491,0.2068756818771362,1.0,True,0.23402555286884305,1.038728250898477,False
diffusion,deeponet,tiny,1000,128,32,4,4,0.2616208493709564,0.024067502468824442,0.05794835434761099,0.2762702107429504,0.2464985996484756,1.0,True,0.24016863852739329,1.0893214491912786,False
diffusion,deeponet,tiny,1000,128,64,4,4,0.24248474836349485,0.03001128882169729,0.07622970003796431,0.2594887912273407,0.2241937518119812,1.0,True,0.24016863852739329,1.0096436814161205,False
diffusion,deeponet,tiny,1000,128,256,4,4,0.2409962192177772,0.03125712648034104,0.07915746973670588,0.2581112682819366,0.2221581637859344,1.0,True,0.24016863852739329,1.0034458316267196,False
